Date,Open,High,Low,Close,Volume,EMA_50,EMA_200,RSI,MACD,BB_High,BB_Low,ATR,OBV,MFI,ADX
2018-01-02 00:00:00-05:00,79.64058226789358,79.80702055385358,79.05805179431471,79.4741439819336,22483800,,,,,,,0.0,22483800,,0.0
2018-01-03 00:00:00-05:00,79.57588124102018,79.991980611736,79.49266559961565,79.84403228759766,26061400,,,,,,,0.0,48545200,,0.0
2018-01-04 00:00:00-05:00,80.06595080048189,81.05533938346264,80.04746078653521,80.5467758178711,21912000,,,,,,,0.0,70457200,,0.0
2018-01-05 00:00:00-05:00,81.05534363347391,81.74883559315292,80.8426696618304,81.54541015625,23407100,,,,,,,0.0,93864300,,0.0
2018-01-08 00:00:00-05:00,81.55463455031654,81.90600825119428,80.99984250971808,81.62860870361328,22113000,,,,,,,0.0,115977300,,0.0
2018-01-09 00:00:00-05:00,81.97072998348771,82.04470413327556,81.24025112709992,81.57312774658203,19484300,,,,,,,0.0,96493000,,0.0
2018-01-10 00:00:00-05:00,81.24024940321064,81.54538747368818,80.82415716496892,81.20326232910156,18652200,,,,,,,0.0,77840800,,0.0
2018-01-11 00:00:00-05:00,81.48992363158737,81.48992363158737,80.66698042774202,81.44369506835938,17808900,,,,,,,0.0,95649700,,0.0
2018-01-12 00:00:00-05:00,81.98922905445504,83.01559756885716,81.7858036473391,82.84915924072266,24271500,,,,,,,0.0,119921200,,0.0
2018-01-16 00:00:00-05:00,83.31148409656204,83.94949884015071,81.37895690882785,81.6933364868164,36599700,,,,,,,0.0,83321500,,0.0
2018-01-17 00:00:00-05:00,82.3683321726704,83.47791620059243,82.06319409589473,83.34846496582031,25621200,,,,,,,0.0,108942700,,0.0
2018-01-18 00:00:00-05:00,83.03407757820727,83.83852345346601,82.90462635564695,83.31147003173828,24159700,,,,,,,0.0,84783000,,0.0
2018-01-19 00:00:00-05:00,83.3484835512354,83.78307295968989,82.90465266292449,83.21903228759766,36875000,,,,,,,0.0,47908000,,0.0
2018-01-22 00:00:00-05:00,83.21901400673879,84.71695879850284,82.97860154655272,84.70771026611328,23601600,,,80.02734114576316,,,,1.1743145418378305,71509600,71.12128252557524,0.0
2018-01-23 00:00:00-05:00,84.97586059570312,85.34572428816,84.64298397794825,84.97586059570312,23412800,,,80.92341323503908,,85.21136375319382,78.97051490891555,1.1406306681502534,94922400,73.1513481673162,0.0
2018-01-24 00:00:00-05:00,85.57688006044616,86.39057446267277,84.67996298442861,84.9018783569336,33277500,,,79.85886821007678,,85.53407254250423,79.37150403627182,1.1813435831569612,61644900,73.85363269279948,0.0
2018-01-25 00:00:00-05:00,85.50293301335189,86.2149149591018,85.00361797606448,85.37348175048828,26383200,,,81.52710938623028,,85.88910768119919,79.75372882596227,1.1907502273720507,88028100,74.28846073272331,0.0
2018-01-26 00:00:00-05:00,86.10396510093977,86.97313690185547,85.60465003850815,86.97313690185547,29172200,,,85.81799342862224,,86.69850412737108,79.80118052432164,1.219957721943132,117200300,74.8159022177745,0.0
2018-01-29 00:00:00-05:00,87.97176267387745,88.25840374838914,86.65875297535743,86.84368133544922,31569900,,,84.11518662724839,,87.35322130661334,79.85289950230595,1.2470786541637449,85630400,75.58619063900326,0.0
2018-01-30 00:00:00-05:00,86.27037544050832,86.60325204070105,85.16078442167824,85.7525634765625,38635100,,,71.27779238018725,,87.61347834670063,80.14250309861187,1.2782085298499755,46995300,66.77484077590401,0.0
2018-01-31 00:00:00-05:00,86.68648651654509,88.21217009014914,86.46457108634074,87.85155487060547,48756300,,,78.17749949157842,,88.3024120092216,80.29069305262735,1.3625941072597374,95751600,73.5959630322875,0.0
2018-02-01 00:00:00-05:00,87.64809392532042,88.83165181274029,86.5292616394138,87.15802764892578,47227900,,,72.02131766117424,,88.57276567526158,80.81430809589729,1.4297223976930766,48523700,64.65632476177055,0.0
2018-02-02 00:00:00-05:00,86.58476662521463,86.88990472553506,84.60600382151372,84.86490631103516,47867800,,,56.24908053702361,,88.3903020438618,81.45293322632051,1.5098867855301468,655900,56.35314692811806,0.0
2018-02-05 00:00:00-05:00,83.73681378812762,86.2148912236027,81.36969757080078,81.36969757080078,51031500,,,41.375733622121956,,88.59284185412685,81.05313186006586,1.7481229903352737,-50375600,54.698948659321736,0.0
2018-02-06 00:00:00-05:00,80.34332593929733,84.58749888666408,78.826891292867,84.44879913330078,67998600,,,53.13277614587882,,88.39817994672714,81.61518878699681,2.0347290334396884,17623000,45.7489370728595,0.0
2018-02-07 00:00:00-05:00,83.67210062402899,84.85565890879322,82.47929380606895,82.85840606689453,41107600,,,47.800437944941855,0.8443681294299381,88.43745353056934,81.51057401663118,2.059131609817158,-23484600,47.398933532130414,0.0
2018-02-08 00:00:00-05:00,82.95085929519351,83.10804906597195,78.3738165512889,78.60498046875,55628700,,,37.08188741600931,0.31827723609033853,89.3166155814696,80.00388002399914,2.250210245879008,-79113300,46.03293062497816,0.0
2018-02-09 00:00:00-05:00,79.79776038721505,82.22960144429373,77.51386051936004,81.5361099243164,63499100,,,46.05842138726538,0.13629296299377813,89.41428830600064,79.68181765103061,2.4263195800972,-15614200,49.33513757281432,54.02945217631244
2018-02-12 00:00:00-05:00,82.0539280669476,83.01557064488912,81.30495936053309,82.41454315185547,35720300,,,48.43287845264004,0.06223394139141192,89.37451174931346,79.41583859248342,2.375197558972831,20106100,50.25953753260286,52.19734565673757
2018-02-13 00:00:00-05:00,82.22964457133075,83.21902604321755,81.18478600620905,83.06183624267578,26407700,,,50.173397746676336,0.05513718878955842,89.2788431768892,79.25630391783737,2.350843450261093,46513800,49.61856227167998,50.37678284409139
2018-02-14 00:00:00-05:00,82.22571024628076,84.52962398690836,82.13281175617004,84.3624038696289,34960900,,,53.5647317343446,0.152697695439187,89.23188418438362,79.23133297870233,2.354126934580895,81474700,50.26694357649596,47.93691726364516
2018-02-15 00:00:00-05:00,84.73403186315882,86.13682289932902,84.18592563581777,86.08108520507812,27823900,,,57.66537604440323,0.36449662973967634,89.33430439744762,79.22325989291696,2.3253248152187775,109298600,50.12697945406891,44.85311345924458
2018-02-16 00:00:00-05:00,85.88598816190168,86.86144032685652,85.28214424690383,85.46794128417969,30596900,,,55.7731160824383,0.47737039221409816,89.07325359204592,79.28361794929523,2.2720370484140573,78701700,50.004242729463684,41.65081994937811
2018-02-20 00:00:00-05:00,84.9848607619224,86.45267429827331,84.54822994826206,86.1368179321289,30911700,,,57.41481131959612,0.6137218145907042,88.93535350918489,79.32726957838022,2.2457804270995707,109613400,50.65775515799986,39.013271229239756
2018-02-21 00:00:00-05:00,86.37833136968874,86.73134844314812,84.9941177368164,84.9941177368164,26922500,,,53.744434563909365,0.6224003001361496,88.83113653161013,79.33036045732217,2.209455447044724,82690900,43.98819592979512,36.421734506383366
2018-02-22 00:00:00-05:00,85.51438151935322,86.14610127603136,84.87336978586613,85.21710205078125,24392800,,,54.357605859357655,0.6398947249665525,88.26349196714618,79.54674464580954,2.142546592981903,107083700,45.90558605152834,34.07647350861868
2018-02-23 00:00:00-05:00,86.95432928192409,87.39096006797294,85.80237218456463,87.38166809082031,26329200,,,59.912861947434365,0.8189808704069605,88.3241007385669,79.51595459997478,2.144783123282602,133412900,52.795196471283674,32.04497658798788
2018-02-26 00:00:00-05:00,87.69755756459254,88.67300282419902,87.55820621673334,88.64513397216797,30199800,,,62.76191397118866,1.0507467142594464,89.15777268774195,79.18631300561742,2.083822524003752,163612700,60.8022358231425,30.76439798758389
