Date,Open,High,Low,Close,Volume,EMA_50,EMA_200,RSI,MACD,BB_High,BB_Low,ATR,OBV,MFI,ADX
2024-01-02 00:00:00-05:00,47.956890083575836,48.308325962315486,47.72892942341578,47.97588348388672,20242900,,,,,,,0.0,20242900,,0.0
2024-01-03 00:00:00-05:00,48.02374232858654,48.51192674300259,47.803582090293226,48.34919738769531,20303900,,,,,,,0.0,40546800,,0.0
2024-01-04 00:00:00-05:00,48.28219161528853,48.34919674555285,47.85144539259099,47.93759536743164,18134100,,,,,,,0.0,22412700,,0.0
2024-01-05 00:00:00-05:00,48.03332024012363,48.215190802626495,47.73658059987636,47.94717025756836,13989300,,,,,,,0.0,36402000,,0.0
2024-01-08 00:00:00-05:00,47.62171638171346,48.33963170405085,47.56428184138426,48.30134201049805,18070300,,,,,,,0.0,54472300,,0.0
2024-01-09 00:00:00-05:00,47.82273211768213,47.89931150530349,47.315406454962286,47.774871826171875,20489200,,,,,,,0.0,33983100,,0.0
2024-01-10 00:00:00-05:00,47.861013362449754,48.16732355584899,47.688713422224495,48.09074783325195,15174200,,,,,,,0.0,49157300,,0.0
2024-01-11 00:00:00-05:00,48.291770293841296,48.339630583920204,47.899310072784566,48.282196044921875,16458300,,,,,,,0.0,65615600,,0.0
2024-01-12 00:00:00-05:00,48.33962896044802,48.64593918847295,48.148184155055944,48.18647384643555,18785700,,,,,,,0.0,46829900,,0.0
2024-01-16 00:00:00-05:00,48.100322371702624,48.425777435302734,47.92802241735516,48.425777435302734,17015900,,,,,,,0.0,63845800,,0.0
2024-01-17 00:00:00-05:00,48.09075484253845,48.27262540528162,47.774870355583076,48.14818572998047,17370600,,,,,,,0.0,46475200,,0.0
2024-01-18 00:00:00-05:00,48.14818760043835,48.62679782241389,48.129042753378585,48.57893753051758,18487500,,,,,,,0.0,64962700,,0.0
2024-01-19 00:00:00-05:00,48.57893562432427,49.1915561001733,48.55979077801573,49.076690673828125,23015300,,,,,,,0.0,87978000,,0.0
2024-01-22 00:00:00-05:00,49.34471242251168,49.564872683169874,49.21070214658984,49.36385726928711,20298700,,,71.90776369668258,,,,0.5863170702889201,108276700,63.619557006698365,0.0
2024-01-23 00:00:00-05:00,49.19155245969376,49.60315749610089,49.10540248343399,49.54572296142578,15044300,,,73.80072801490665,,49.42564053714496,47.372312750615464,0.5799912090302044,123321000,65.83305063740863,0.0
2024-01-24 00:00:00-05:00,49.775459534954884,49.775459534954884,49.01925456181241,49.1149787902832,19458500,,,62.97669107252593,,49.53319090429023,47.416641757656386,0.5925779064667951,103862500,57.91391578862628,0.0
2024-01-25 00:00:00-05:00,49.536153367445216,50.311503169477774,49.536153367445216,50.09134292602539,18936600,,,72.7372613467316,,49.91715495262697,47.26496378109698,0.6357169402330649,122799100,65.26971948228663,0.0
2024-01-26 00:00:00-05:00,50.17748630494813,50.36893109498856,49.76588493589384,49.90946578979492,13160300,,,69.08361914148975,,50.15047143113027,47.29456335890879,0.6333833130088976,109638800,70.70576904926688,0.0
