Date,Open,High,Low,Close,Volume,EMA_50,EMA_200,RSI,MACD,BB_High,BB_Low,ATR,OBV,MFI,ADX
2018-01-02 00:00:00-05:00,106.15528324816407,106.36827305276758,105.49567503236284,105.98350524902344,4395815,,,,,,,0.0,4395815,,0.0
2018-01-03 00:00:00-05:00,108.10662176649006,109.80373016159474,107.41265571466222,108.89677429199219,9875914,,,,,,,0.0,14271729,,0.0
2018-01-04 00:00:00-05:00,109.69382515048052,111.52835431792347,109.50144117821475,111.10236358642578,7903785,,,,,,,0.0,22175514,,0.0
2018-01-05 00:00:00-05:00,111.6107947672544,111.92685802127527,110.69008685920718,111.6451416015625,5434807,,,,,,,0.0,27610321,,0.0
2018-01-08 00:00:00-05:00,111.76197689861193,112.62083434662301,111.10236841280462,112.31851196289062,5478425,,,,,,,0.0,33088746,,0.0
2018-01-09 00:00:00-05:00,112.61392180011966,113.04678835744998,112.03677004581945,112.56583404541016,4541523,,,,,,,0.0,37630269,,0.0
2018-01-10 00:00:00-05:00,111.93368839174691,112.90935970614791,111.65198302555945,112.8062973022461,4366109,,,,,,,0.0,41996378,,0.0
2018-01-11 00:00:00-05:00,113.23228745600387,113.32847391499008,112.2016524540676,112.82003784179688,3969047,,,,,,,0.0,45965425,,0.0
2018-01-12 00:00:00-05:00,112.69638042209755,113.19108663491768,112.01616623348292,112.09173583984375,5263367,,,,,,,0.0,40702058,,0.0
2018-01-16 00:00:00-05:00,113.43843175090981,113.56897602231264,112.23602952529727,112.57957458496094,8152733,,,,,,,0.0,48854791,,0.0
2018-01-17 00:00:00-05:00,115.43787433550263,116.2074100844132,114.92256217621818,115.87761688232422,12248660,,,,,,,0.0,61103451,,0.0
2018-01-18 00:00:00-05:00,116.80520294262006,117.58161479866799,115.5340956978474,116.20056915283203,14915228,,,,,,,0.0,76018679,,0.0
2018-01-19 00:00:00-05:00,112.99869529827477,113.64455164785652,110.82748666777525,111.56267547607422,22146435,,,,,,,0.0,53872244,,0.0
2018-01-22 00:00:00-05:00,110.97180708311427,112.6689158077508,110.6969666006947,111.7207260131836,8870917,,,57.49700726653754,,,,2.081885956016048,62743161,64.29129571524209,0.0
2018-01-23 00:00:00-05:00,111.87186759291059,114.23546023529744,111.658877771074,114.22858428955078,7809645,,,65.68686001425343,,116.95946754635638,107.36052553632591,2.117221420888004,70552806,66.6093628279024,0.0
2018-01-24 00:00:00-05:00,114.57214885528398,115.92571245354218,113.24606711184994,113.62397003173828,5904670,,,62.55722195588514,,116.19009376823374,109.14862795214387,2.157394558088306,64648136,65.60350421984508,0.0
2018-01-25 00:00:00-05:00,113.99497211120003,114.5927407055671,113.50026593312865,113.6926498413086,3454415,,,62.77418969010323,,115.89951313808899,110.0786586555308,2.081328859113316,68102551,61.22097738465401,0.0
2018-01-26 00:00:00-05:00,114.13927247110101,115.0256225287538,113.91253073854595,114.97752380371094,3962143,,,66.66583138309132,,116.12991680105883,110.36494302153231,2.0278748468513084,72064694,60.755495893394695,0.0
2018-01-29 00:00:00-05:00,115.05312922165008,115.69899675995542,114.06371652038538,114.60652160644531,3678782,,,64.56689523198855,,116.2663390618601,110.62337142804876,1.999832374902646,68385912,60.15061840682441,0.0
2018-01-30 00:00:00-05:00,114.20108877931655,114.58585656816862,112.10547184256409,112.42152404785156,5127806,,,53.81967483095169,,116.26268891422397,110.64075652034633,2.0356336169725444,63258106,55.726495633549256,0.0
2018-01-31 00:00:00-05:00,112.51086355449718,113.36285577566069,111.83064935333992,112.47651672363281,4260149,,,54.02708349164103,,116.26458298024747,110.62695347808585,1.9996745316402749,67518255,55.77781303772213,0.0
2018-02-01 00:00:00-05:00,112.1260840219823,112.77195132498447,111.23974506229905,111.58329010009766,4638173,,,50.091783150281046,,116.31975456290384,110.40871426847637,1.9662839410006423,62880082,51.89277129774611,0.0
2018-02-02 00:00:00-05:00,111.10233571404846,111.30846056359216,109.15786863608282,109.26780700683594,5493487,,,41.627157534477334,,116.7200027656447,109.53483528774072,1.9990794783587986,57386595,51.84309341349699,0.0
2018-02-05 00:00:00-05:00,108.48450216083465,108.90362773922759,103.06337342127611,104.80170440673828,9148944,,,30.811998766595067,,118.13327468414244,107.14955917816226,2.2994619145874435,48237651,44.35546132203809,0.0
2018-02-06 00:00:00-05:00,103.26263991761125,106.83549954881057,102.45187055526064,106.73243713378906,10321614,,,38.27778869153753,,118.48559698670731,106.01761854877445,2.448330991656193,58559265,34.00277318634926,0.0
2018-02-07 00:00:00-05:00,105.92854495607564,106.7324383825006,105.31703543770297,105.70867919921875,6432063,,,36.05609840030254,-0.5583727744145648,118.2769709841692,104.87038619356517,2.3745504168805818,52127202,27.79353925357792,0.0
