Date,Open,High,Low,Close,Volume,EMA_50,EMA_200,RSI,MACD,BB_High,BB_Low,ATR,OBV,MFI,ADX
2024-01-02 00:00:00-05:00,25.770000457763672,26.59000015258789,25.610000610351562,25.739999771118164,771900,,,,,,,0.0,771900,,0.0
2024-01-03 00:00:00-05:00,24.979999542236328,25.530000686645508,24.299999237060547,25.200000762939453,611600,,,,,,,0.0,160300,,0.0
2024-01-04 00:00:00-05:00,24.850000381469727,25.170000076293945,24.229999542236328,24.399999618530273,723600,,,,,,,0.0,-563300,,0.0
2024-01-05 00:00:00-05:00,24.100000381469727,24.3799991607666,23.670000076293945,23.809999465942383,867500,,,,,,,0.0,-1430800,,0.0
2024-01-08 00:00:00-05:00,23.799999237060547,24.709999084472656,23.600000381469727,24.209999084472656,1077900,,,,,,,0.0,-352900,,0.0
2024-01-09 00:00:00-05:00,23.889999389648438,24.790000915527344,23.600000381469727,24.350000381469727,642400,,,,,,,0.0,289500,,0.0
2024-01-10 00:00:00-05:00,24.299999237060547,24.299999237060547,23.440000534057617,23.559999465942383,752100,,,,,,,0.0,-462600,,0.0
2024-01-11 00:00:00-05:00,23.389999389648438,23.68000030517578,22.280000686645508,23.110000610351562,1348000,,,,,,,0.0,-1810600,,0.0
2024-01-12 00:00:00-05:00,23.260000228881836,23.3799991607666,22.25,22.34000015258789,1034500,,,,,,,0.0,-2845100,,0.0
2024-01-16 00:00:00-05:00,22.0,22.219999313354492,21.25,21.65999984741211,1592500,,,,,,,0.0,-4437600,,0.0
2024-01-17 00:00:00-05:00,21.1200008392334,21.350000381469727,20.59000015258789,20.670000076293945,1617600,,,,,,,0.0,-6055200,,0.0
2024-01-18 00:00:00-05:00,21.020000457763672,21.020000457763672,19.700000762939453,19.950000762939453,2032500,,,,,,,0.0,-8087700,,0.0
2024-01-19 00:00:00-05:00,20.100000381469727,20.350000381469727,19.290000915527344,19.84000015258789,2472600,,,,,,,0.0,-10560300,,0.0
2024-01-22 00:00:00-05:00,20.5,21.389999389648438,20.09000015258789,21.049999237060547,1996400,,,26.3664749802373,,,,1.1392854963030135,-8563900,22.62506143766491,0.0
2024-01-23 00:00:00-05:00,23.450000762939453,25.43000030517578,22.93000030517578,24.040000915527344,4907700,,,53.06299317604781,,26.592252217071525,19.265081156951915,1.3707651800038865,-3656200,41.4672200894813,0.0
2024-01-24 00:00:00-05:00,24.459999084472656,24.969999313354492,23.110000610351562,23.489999771118164,1842400,,,49.5072935854485,,26.14144221254652,19.415891161476917,1.4057104316466753,-5498600,39.15987180492107,0.0
2024-01-25 00:00:00-05:00,23.75,23.850000381469727,22.81999969482422,23.31999969482422,909700,,,48.42712337359739,,25.777455683634496,19.529210881306913,1.3788740212894492,-6408300,38.90134237383352,0.0
2024-01-26 00:00:00-05:00,23.270000457763672,23.59000015258789,22.56999969482422,22.969999313354492,900500,,,46.192528337325896,,25.54747637241646,19.56852348516817,1.3532401953233222,-7308800,38.903518102946826,0.0
2024-01-29 00:00:00-05:00,22.700000762939453,22.940000534057617,22.030000686645508,22.850000381469727,919800,,,45.4187109082694,,25.41381536374942,19.57418461590553,1.323722940422298,-8228600,34.22482448787916,0.0
2024-01-30 00:00:00-05:00,22.579999923706055,22.850000381469727,22.110000610351562,22.459999084472656,886300,,,42.9031802554759,,25.14968699558628,19.604979650735338,1.2820284283291457,-9114900,30.927786116504876,0.0
2024-01-31 00:00:00-05:00,22.40999984741211,23.3799991607666,22.079999923706055,22.100000381469727,1062000,,,40.66431557460022,,24.792239640171296,19.662427006150317,1.2833120575242456,-10176900,35.13907892525171,0.0
2024-02-01 00:00:00-05:00,22.510000228881836,23.030000686645508,22.18000030517578,22.920000076293945,934500,,,47.39779787552643,,24.67982323867805,19.68951015569044,1.2580755037850697,-9242400,39.94137480443522,0.0
2024-02-02 00:00:00-05:00,22.360000610351562,22.479999542236328,21.6200008392334,21.979999542236328,1531500,,,41.573548581925216,,24.55595229801688,19.662714287269576,1.2610700561618895,-10773900,39.15664257534841,0.0
2024-02-05 00:00:00-05:00,21.5,21.5,20.600000381469727,20.790000915527344,1417700,,,35.60821143106945,,24.534480782098377,19.47751923824667,1.2695649922050833,-12191600,39.52269894735504,0.0
2024-02-06 00:00:00-05:00,20.649999618530273,21.31999969482422,20.600000381469727,21.280000686645508,777900,,,39.460266635530594,,24.530034684966626,19.43129878060955,1.2303103008586125,-11413700,44.15673508175874,0.0
