Date,Open,High,Low,Close,Volume,EMA_50,EMA_200,RSI,MACD,BB_High,BB_Low,ATR,OBV,MFI,ADX
2018-01-02 00:00:00-05:00,196.10000610351562,201.64999389648438,195.4199981689453,201.07000732421875,10966900,,,,,,,0.0,10966900,,0.0
2018-01-03 00:00:00-05:00,202.0500030517578,206.2100067138672,201.5,205.0500030517578,8591400,,,,,,,0.0,19558300,,0.0
2018-01-04 00:00:00-05:00,206.1999969482422,207.0500030517578,204.0,205.6300048828125,6029600,,,,,,,0.0,25587900,,0.0
2018-01-05 00:00:00-05:00,207.25,210.02000427246094,205.58999633789062,209.99000549316406,7033200,,,,,,,0.0,32621100,,0.0
2018-01-08 00:00:00-05:00,210.02000427246094,212.5,208.44000244140625,212.0500030517578,5580200,,,,,,,0.0,38201300,,0.0
2018-01-09 00:00:00-05:00,212.11000061035156,212.97999572753906,208.58999633789062,209.30999755859375,6125900,,,,,,,0.0,32075400,,0.0
2018-01-10 00:00:00-05:00,207.57000732421875,213.63999938964844,206.91000366210938,212.52000427246094,5951500,,,,,,,0.0,38026900,,0.0
2018-01-11 00:00:00-05:00,214.2899932861328,217.75,213.35000610351562,217.24000549316406,7659500,,,,,,,0.0,45686400,,0.0
2018-01-12 00:00:00-05:00,217.17999267578125,222.5500030517578,216.0,221.22999572753906,8199400,,,,,,,0.0,53885800,,0.0
2018-01-16 00:00:00-05:00,224.24000549316406,226.07000732421875,217.1999969482422,221.52999877929688,13516100,,,,,,,0.0,67401900,,0.0
2018-01-17 00:00:00-05:00,221.0,221.14999389648438,216.32000732421875,217.5,9123100,,,,,,,0.0,58278800,,0.0
2018-01-18 00:00:00-05:00,220.33999633789062,220.5800018310547,216.5500030517578,220.3300018310547,8225300,,,,,,,0.0,66504100,,0.0
2018-01-19 00:00:00-05:00,222.75,223.49000549316406,218.5,220.4600067138672,10548600,,,,,,,0.0,77052700,,0.0
